Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Car Make
QO56662,US,NE,Nebraska,255.1226692,Yes,Basic,Master,1/19/11,Employed,M,79751,Suburban,Married,63,15,67,0,1,Personal Auto,Personal L3,Scratch/Dent,Web,392.235698,Two-Door Car,Small,Bentley
UF74084,US,NE,Nebraska,564.135916,No,Basic,Bachelor,02/01/2011,Employed,M,39469,Urban,Divorced,71,1,29,0,4,Personal Auto,Personal L3,Hail,Call Center,315.560161,Two-Door Car,Large,Ford
OX75108,US,NE,Nebraska,546.3913828,No,Basic,Master,1/28/11,Employed,F,44305,Urban,Married,67,33,39,0,9,Personal Auto,Personal L1,Hail,Call Center,214.772284,Four-Door Car,Medsize,Daewoo
QG25195,US,IA,Iowa,486.6647452,No,Basic,Bachelor,01/10/2011,Unemployed,F,0,Suburban,Single,68,4,17,0,9,Personal Auto,Personal L3,Collision,Agent,444.030724,Four-Door Car,Medsize,Bentley
HT50748,US,IA,Iowa,277.985389,No,Basic,Doctor,1/25/11,Employed,F,38893,Urban,Single,69,12,60,0,1,Personal Auto,Personal L3,Collision,Branch,279.960213,Two-Door Car,Medsize,Daewoo
HC42288,US,MO,Missouri,456.3018085,No,Basic,College,02/10/2011,Employed,F,39187,Suburban,Divorced,118,32,43,1,1,Corporate Auto,Corporate L2,Collision,Agent,566.4,SUV,Small,Daewoo
TC69546,US,NE,Nebraska,1437.655039,No,Premium,College,2/26/11,Employed,M,70341,Rural,Married,179,11,43,0,3,Personal Auto,Personal L3,Other,Branch,253.511935,SUV,Medsize,Bentley
GJ63345,US,NE,Nebraska,227.9747148,No,Basic,Bachelor,02/12/2011,Unemployed,F,0,Suburban,Single,64,9,95,0,1,Personal Auto,Personal L2,Collision,Call Center,460.8,Four-Door Car,Medsize,Daewoo
RK45396,US,MO,Missouri,538.0316469,No,Basic,Bachelor,02/01/2011,Unemployed,M,0,Suburban,Married,73,11,95,0,3,Corporate Auto,Corporate L2,Hail,Web,350.4,Four-Door Car,Medsize,Land Rover
YA71207,US,MO,Missouri,870.827928,No,Basic,High School or Below,01/02/2011,Employed,F,30090,Urban,Married,73,10,3,0,2,Corporate Auto,Corporate L3,Hail,Web,329.517492,Two-Door Car,Large,Porsche
FK95213,US,MO,Missouri,1861.145356,No,Extended,Master,1/16/11,Employed,F,49673,Urban,Married,232,27,57,0,7,Personal Auto,Personal L3,Hail,Web,1021.654003,Luxury SUV,Medsize,Daewoo
MC53402,US,KS,Kansas,221.5912948,No,Basic,College,01/04/2011,Unemployed,M,0,Suburban,Single,66,31,14,0,1,Personal Auto,Personal L2,Scratch/Dent,Branch,389.944994,Two-Door Car,Medsize,Bentley
VU18023,US,MO,Missouri,778.0903354,No,Basic,High School or Below,1/28/11,Unemployed,F,0,Suburban,Married,70,29,93,0,2,Personal Auto,Personal L1,Scratch/Dent,Call Center,504,Four-Door Car,Small,Ford
VN37592,US,NE,Nebraska,286.0864563,No,Basic,High School or Below,02/07/2011,Employed,M,50332,Suburban,Married,72,2,11,0,1,Personal Auto,Personal L3,Hail,Branch,345.6,Four-Door Car,Large,Ford
KL58949,US,MO,Missouri,557.7942343,No,Basic,Bachelor,2/18/11,Employed,M,70190,Rural,Single,71,20,22,0,3,Corporate Auto,Corporate L3,Collision,Agent,15.169017,Two-Door Car,Medsize,Land Rover
KU14261,US,NE,Nebraska,726.8096004,No,Extended,Master,02/04/2011,Employed,F,38179,Urban,Married,90,12,91,1,3,Personal Auto,Personal L1,Collision,Call Center,374.716271,Four-Door Car,Medsize,Daewoo
RL97327,US,KS,Kansas,406.0956163,No,Premium,Bachelor,1/17/11,Unemployed,M,0,Suburban,Married,115,18,30,1,1,Personal Auto,Personal L2,Hail,Call Center,699.823461,Four-Door Car,Medsize,Bentley
TO60700,US,KS,Kansas,781.3411572,No,Basic,Bachelor,01/09/2011,Retired,F,25859,Suburban,Single,74,0,44,0,2,Special Auto,Special L2,Collision,Agent,355.2,Four-Door Car,Small,Land Rover
CR33417,US,KS,Kansas,476.2156975,No,Basic,Master,02/09/2011,Employed,F,36529,Rural,Married,118,6,41,0,1,Personal Auto,Personal L1,Collision,Agent,255.005116,SUV,Medsize,Ford
ZK90062,US,NE,Nebraska,1416.620344,No,Basic,Bachelor,2/14/11,Employed,M,67588,Suburban,Divorced,118,0,58,0,2,Personal Auto,Personal L2,Collision,Agent,566.4,Sports Car,Medsize,Porsche
JP44710,US,OK,Oklahoma,435.4398727,No,Extended,High School or Below,01/06/2011,Unemployed,M,0,Suburban,Single,121,30,85,0,1,Personal Auto,Personal L3,Collision,Call Center,871.2,SUV,Medsize,Daewoo
RR93140,US,MO,Missouri,288.0348532,No,Basic,College,01/05/2011,Employed,F,81565,Urban,Married,71,19,54,0,1,Personal Auto,Personal L2,Hail,Branch,190.642833,Four-Door Car,Medsize,Porsche
HW56522,US,NE,Nebraska,1918.50725,No,Extended,Bachelor,2/19/11,Employed,M,35322,Rural,Married,244,4,33,0,5,Personal Auto,Personal L3,Collision,Agent,76.826503,Luxury Car,Small,Aston Martin
LR27773,US,MO,Missouri,532.9075482,No,Basic,Bachelor,2/21/11,Employed,F,43671,Urban,Married,67,6,67,0,3,Corporate Auto,Corporate L2,Scratch/Dent,Agent,190.649902,Four-Door Car,Medsize,Land Rover
CT88432,US,NE,Nebraska,488.3805481,No,Basic,Bachelor,2/17/11,Employed,F,58682,Urban,Married,61,24,34,0,4,Corporate Auto,Corporate L3,Collision,Branch,206.810286,Four-Door Car,Medsize,Aston Martin
OK86731,US,IA,Iowa,451.0194071,No,Basic,College,2/25/11,Employed,M,44230,Suburban,Married,114,2,45,0,1,Personal Auto,Personal L3,Other,Web,738.222494,Sports Car,Medsize,Aston Martin
GB75821,US,IA,Iowa,1530.451777,No,Basic,Bachelor,02/10/2011,Employed,M,40269,Suburban,Married,193,32,27,0,3,Personal Auto,Personal L1,Scratch/Dent,Agent,926.4,Luxury SUV,Small,Land Rover
KL48832,US,OK,Oklahoma,523.7935672,No,Basic,College,1/25/11,Employed,F,31756,Rural,Married,66,34,44,0,8,Corporate Auto,Corporate L1,Collision,Branch,160.855921,Four-Door Car,Medsize,Bentley
CA54112,US,OK,Oklahoma,1511.955539,No,Basic,Doctor,2/25/11,Employed,M,47725,Rural,Married,63,10,66,0,2,Personal Auto,Personal L1,Hail,Call Center,142.205246,Two-Door Car,Medsize,Daewoo
VC43751,US,NE,Nebraska,586.001804,No,Basic,Bachelor,1/26/11,Employed,F,38684,Suburban,Married,74,1,22,0,6,Personal Auto,Personal L3,Scratch/Dent,Branch,376.760016,Two-Door Car,Medsize,Daewoo
BC87551,US,MO,Missouri,3230.628587,No,Basic,High School or Below,1/28/11,Employed,F,36301,Suburban,Single,118,11,85,0,2,Corporate Auto,Corporate L3,Collision,Branch,647.954067,SUV,Medsize,Ford
TD58354,US,OK,Oklahoma,465.5392106,No,Basic,High School or Below,1/26/11,Unemployed,M,0,Suburban,Single,67,18,44,0,3,Personal Auto,Personal L3,Collision,Agent,482.4,Four-Door Car,Medsize,Daewoo
XM19715,US,IA,Iowa,532.6501981,No,Basic,College,02/08/2011,Employed,F,22268,Urban,Married,67,12,70,0,8,Personal Auto,Personal L1,Scratch/Dent,Call Center,294.803913,Two-Door Car,Medsize,Aston Martin
KH19280,US,NE,Nebraska,651.3612638,No,Extended,College,1/22/11,Employed,F,50037,Urban,Married,81,24,91,0,6,Special Auto,Special L2,Collision,Call Center,303.384527,Four-Door Car,Medsize,Aston Martin
GE50763,US,KS,Kansas,349.1741616,No,Premium,Bachelor,1/16/11,Unemployed,M,0,Suburban,Single,104,30,88,0,1,Corporate Auto,Corporate L1,Collision,Agent,748.8,Four-Door Car,Medsize,Land Rover
VW63894,US,MO,Missouri,787.0360084,No,Extended,Master,02/04/2011,Employed,M,75740,Rural,Married,98,8,42,0,3,Personal Auto,Personal L1,Scratch/Dent,Web,46.702524,Four-Door Car,Medsize,Porsche
YX36936,US,NE,Nebraska,427.4618943,No,Basic,College,02/01/2011,Employed,M,39621,Rural,Married,109,4,23,1,1,Corporate Auto,Corporate L3,Other,Agent,25.292113,SUV,Medsize,Aston Martin
AF49625,US,IA,Iowa,718.9106255,No,Extended,Bachelor,1/29/11,Employed,F,75838,Urban,Single,90,6,64,0,6,Corporate Auto,Corporate L2,Hail,Agent,428.907968,Two-Door Car,Small,Daewoo
QN30162,US,IA,Iowa,1131.520373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,18,39,0,2,Special Auto,Special L2,Collision,Agent,484.8,Four-Door Car,Medsize,Porsche
UI21548,US,MO,Missouri,248.0529264,No,Basic,High School or Below,1/28/11,Employed,F,29444,Suburban,Married,63,5,84,0,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,302.4,Two-Door Car,Medsize,Land Rover
IN52645,US,IA,Iowa,734.4836277,No,Premium,High School or Below,02/01/2011,Employed,F,64371,Suburban,Married,181,4,50,0,1,Personal Auto,Personal L3,Hail,Web,868.8,SUV,Small,Land Rover
CQ76030,US,IA,Iowa,697.4922464,No,Extended,High School or Below,01/02/2011,Disabled,M,26514,Suburban,Married,91,16,58,0,3,Personal Auto,Personal L3,Hail,Agent,655.2,Four-Door Car,Small,Land Rover
BW94308,US,KS,Kansas,2009.689337,Yes,Basic,High School or Below,01/01/2011,Employed,F,92766,Suburban,Married,71,17,15,0,2,Personal Auto,Personal L2,Hail,Agent,379.029102,Two-Door Car,Large,Porsche
PP39078,US,MO,Missouri,562.3611187,No,Basic,College,2/19/11,Employed,F,31504,Suburban,Married,71,8,27,0,3,Special Auto,Special L1,Other,Branch,340.8,Four-Door Car,Small,Aston Martin
LM86393,US,IA,Iowa,282.8095211,No,Basic,High School or Below,1/19/11,Employed,F,98680,Suburban,Single,72,27,38,2,1,Personal Auto,Personal L3,Hail,Call Center,345.6,Four-Door Car,Medsize,Porsche
NB81923,US,KS,Kansas,729.4492993,No,Basic,College,2/24/11,Unemployed,F,0,Suburban,Single,113,12,66,2,7,Personal Auto,Personal L3,Collision,Call Center,733.737214,Sports Car,Medsize,Bentley
SZ61347,US,MO,Missouri,558.3575264,No,Extended,College,2/17/11,Employed,M,76927,Rural,Married,138,2,46,0,1,Personal Auto,Personal L3,Other,Branch,114.743547,SUV,Medsize,Aston Martin
VM53683,US,OK,Oklahoma,2576.341423,No,Basic,Bachelor,01/05/2011,Employed,F,78804,Suburban,Married,71,35,93,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,389.636991,Four-Door Car,Medsize,Porsche
BA38428,US,NE,Nebraska,563.9941974,Yes,Basic,High School or Below,01/10/2011,Employed,M,73168,Suburban,Married,70,21,50,0,3,Corporate Auto,Corporate L3,Hail,Agent,425.800112,Four-Door Car,Medsize,Ford
FX80133,US,MO,Missouri,457.6759564,No,Premium,Master,01/08/2011,Employed,F,48569,Urban,Married,114,0,14,0,1,Personal Auto,Personal L3,Collision,Agent,434.7579,Four-Door Car,Medsize,Daewoo
MT41386,US,KS,Kansas,287.543239,No,Basic,Bachelor,02/02/2011,Employed,M,84768,Rural,Married,72,6,31,0,1,Personal Auto,Personal L3,Other,Agent,110.484661,Two-Door Car,Medsize,Bentley
KV53202,US,MO,Missouri,303.1399321,No,Extended,High School or Below,02/09/2011,Unemployed,F,0,Suburban,Single,86,7,31,0,1,Corporate Auto,Corporate L1,Hail,Branch,619.2,Two-Door Car,Medsize,Ford
DB79694,US,NE,Nebraska,597.9724161,Yes,Extended,High School or Below,02/07/2011,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,Corporate Auto,Corporate L3,Hail,Agent,547.2,Four-Door Car,Medsize,Ford
VY75186,US,MO,Missouri,224.2244448,No,Basic,College,1/21/11,Unemployed,M,0,Rural,Divorced,65,18,48,0,1,Personal Auto,Personal L3,Collision,Call Center,85.612463,Four-Door Car,Medsize,Daewoo
IR57729,US,MO,Missouri,1654.763728,No,Basic,High School or Below,01/07/2011,Employed,M,46593,Rural,Married,70,3,81,0,2,Corporate Auto,Corporate L1,Hail,Agent,129.151543,Two-Door Car,Medsize,Aston Martin
FG16885,US,NE,Nebraska,1581.474557,No,Premium,College,2/27/11,Unemployed,M,0,Suburban,Single,146,7,50,0,2,Personal Auto,Personal L2,Hail,Web,1055.43784,SUV,Medsize,Land Rover
NW21079,US,KS,Kansas,487.9384813,No,Basic,Master,1/14/11,Employed,F,67163,Rural,Married,61,17,41,2,5,Personal Auto,Personal L1,Collision,Call Center,33.192803,Two-Door Car,Small,Land Rover
FR81224,US,IA,Iowa,549.487251,No,Basic,Master,02/07/2011,Employed,M,89205,Rural,Married,68,28,86,0,6,Personal Auto,Personal L2,Hail,Agent,165.523154,Two-Door Car,Medsize,Land Rover
YK92213,US,IA,Iowa,506.0303189,No,Extended,Doctor,1/21/11,Unemployed,M,0,Urban,Married,138,23,76,0,1,Personal Auto,Personal L1,Hail,Call Center,570.777441,Sports Car,Medsize,Ford
JV99867,US,MO,Missouri,1126.923099,No,Extended,Bachelor,01/07/2011,Employed,F,65448,Suburban,Married,94,28,66,0,2,Special Auto,Special L2,Scratch/Dent,Agent,451.2,Four-Door Car,Medsize,Porsche
TN66124,US,MO,Missouri,1055.287837,No,Extended,High School or Below,01/03/2011,Employed,M,77627,Rural,Married,88,14,38,0,2,Corporate Auto,Corporate L2,Other,Web,205.169178,Two-Door Car,Medsize,Bentley
NT78297,US,IA,Iowa,751.7378484,No,Extended,Bachelor,1/31/11,Employed,F,37695,Suburban,Single,96,17,3,0,3,Personal Auto,Personal L2,Collision,Branch,460.8,Two-Door Car,Small,Daewoo
KG49115,US,MO,Missouri,629.8177143,No,Extended,College,02/03/2011,Employed,F,89411,Rural,Married,78,14,99,0,4,Personal Auto,Personal L1,Hail,Web,116.237322,Four-Door Car,Medsize,Bentley
WC77067,US,OK,Oklahoma,782.1945982,No,Basic,College,1/30/11,Unemployed,M,0,Suburban,Single,114,27,39,0,4,Corporate Auto,Corporate L3,Collision,Agent,914.31553,SUV,Small,Land Rover
DW62397,US,IA,Iowa,2280.646912,No,Basic,Master,02/06/2011,Retired,F,10337,Suburban,Married,67,16,56,0,2,Personal Auto,Personal L3,Hail,Branch,321.6,Four-Door Car,Small,Aston Martin
GK67747,US,KS,Kansas,438.6277558,Yes,Basic,College,02/11/2011,Retired,M,10621,Suburban,Single,67,28,22,0,5,Special Auto,Special L3,Collision,Agent,321.6,Four-Door Car,Medsize,Bentley
QM39493,US,MO,Missouri,349.9988408,No,Extended,High School or Below,1/23/11,Disabled,M,16711,Suburban,Married,91,29,50,1,1,Personal Auto,Personal L3,Collision,Call Center,580.622219,Four-Door Car,Medsize,Aston Martin
JD11661,US,IA,Iowa,752.8092744,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Single,106,0,44,0,7,Personal Auto,Personal L2,Hail,Agent,508.8,SUV,Medsize,Ford
PT73521,US,MO,Missouri,273.2613084,No,Basic,College,02/08/2011,Employed,M,42968,Suburban,Married,69,15,85,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,331.2,Four-Door Car,Medsize,Porsche
TC99043,US,MO,Missouri,1373.61325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Collision,Web,1261.319869,SUV,Medsize,Ford
PY50779,US,NE,Nebraska,706.0212867,No,Extended,High School or Below,1/27/11,Employed,M,85412,Rural,Divorced,88,33,92,0,3,Personal Auto,Personal L1,Collision,Call Center,134.684555,Four-Door Car,Medsize,Daewoo
FK97285,US,MO,Missouri,373.2305945,No,Extended,High School or Below,2/26/11,Employed,F,75774,Suburban,Married,92,30,55,1,1,Corporate Auto,Corporate L2,Hail,Web,441.6,Four-Door Car,Medsize,Bentley
JG12505,US,OK,Oklahoma,406.4182317,No,Basic,Master,1/31/11,Employed,F,26599,Rural,Married,101,24,83,0,1,Personal Auto,Personal L2,Collision,Web,254.380731,SUV,Medsize,Daewoo
FX65946,US,NE,Nebraska,575.4746414,No,Basic,Bachelor,01/03/2011,Employed,M,34847,Suburban,Married,73,26,24,0,7,Personal Auto,Personal L3,Hail,Agent,525.6,Four-Door Car,Small,Ford
OU88023,US,MO,Missouri,846.080939,No,Basic,High School or Below,01/02/2011,Unemployed,F,0,Suburban,Single,115,13,43,0,4,Personal Auto,Personal L3,Collision,Agent,552,SUV,Large,Ford
XN32623,US,IA,Iowa,563.8150224,No,Basic,Bachelor,2/21/11,Employed,M,85896,Rural,Married,70,28,27,0,3,Personal Auto,Personal L3,Hail,Call Center,48.629646,Four-Door Car,Medsize,Porsche
EV78251,US,IA,Iowa,716.3540342,No,Basic,Doctor,01/01/2011,Unemployed,F,0,Suburban,Single,66,8,11,0,2,Personal Auto,Personal L3,Other,Branch,316.8,Two-Door Car,Small,Porsche
HC80108,US,MO,Missouri,280.3796963,No,Basic,College,2/18/11,Employed,F,43775,Urban,Married,70,3,42,0,1,Personal Auto,Personal L3,Hail,Call Center,310.744656,Four-Door Car,Medsize,Porsche
LG45661,US,OK,Oklahoma,2094.030306,No,Basic,High School or Below,02/03/2011,Unemployed,F,0,Suburban,Single,67,11,6,0,2,Personal Auto,Personal L3,Hail,Agent,482.4,Four-Door Car,Medsize,Daewoo
ZJ22132,US,IA,Iowa,313.067843,No,Extended,High School or Below,01/07/2011,Employed,F,42056,Urban,Married,78,21,2,0,1,Personal Auto,Personal L3,Collision,Agent,221.951098,Four-Door Car,Large,Porsche
LG53863,US,IA,Iowa,374.1570763,No,Basic,High School or Below,1/23/11,Disabled,F,13093,Suburban,Divorced,100,30,73,0,1,Personal Auto,Personal L2,Collision,Agent,514.507039,SUV,Medsize,Land Rover
KR87696,US,MO,Missouri,343.9089657,No,Extended,College,2/23/11,Employed,F,98278,Urban,Married,85,26,60,0,1,Personal Auto,Personal L3,Other,Branch,367.577872,Four-Door Car,Medsize,Land Rover
LN44535,US,KS,Kansas,728.4445594,No,Extended,College,01/03/2011,Employed,F,44605,Suburban,Married,91,3,45,0,7,Personal Auto,Personal L3,Collision,Branch,436.8,Four-Door Car,Medsize,Ford
FU63281,US,NE,Nebraska,527.8528037,No,Basic,Bachelor,1/25/11,Employed,M,32365,Urban,Married,67,28,78,0,3,Personal Auto,Personal L3,Collision,Agent,193.147858,Four-Door Car,Medsize,Porsche
KV17007,US,MO,Missouri,568.0276365,No,Basic,College,02/05/2011,Employed,M,82255,Rural,Married,71,29,59,0,5,Personal Auto,Personal L2,Collision,Branch,145.004323,Four-Door Car,Medsize,Ford
GR42174,US,IA,Iowa,219.4668123,No,Basic,College,01/02/2011,Unemployed,M,0,Suburban,Single,62,11,48,0,1,Personal Auto,Personal L3,Other,Call Center,623.525433,Four-Door Car,Medsize,Aston Martin
SR71812,US,MO,Missouri,647.332562,No,Extended,High School or Below,1/27/11,Unemployed,F,0,Suburban,Married,88,3,99,0,6,Personal Auto,Personal L3,Collision,Agent,468.492761,Four-Door Car,Small,Bentley
CA29908,US,IA,Iowa,1852.229433,No,Basic,High School or Below,01/02/2011,Employed,M,65903,Suburban,Married,66,4,98,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,316.8,Four-Door Car,Medsize,Bentley
OB98149,US,KS,Kansas,470.0007467,No,Basic,College,02/10/2011,Disabled,F,11417,Suburban,Married,63,25,57,0,6,Personal Auto,Personal L3,Hail,Agent,302.4,Two-Door Car,Small,Aston Martin
FX30915,US,NE,Nebraska,2129.551371,No,Extended,High School or Below,1/26/11,Unemployed,F,0,Suburban,Divorced,96,15,73,0,2,Corporate Auto,Corporate L2,Collision,Branch,677.616967,Two-Door Car,Medsize,Daewoo
OC39051,US,MO,Missouri,615.8846901,No,Basic,College,01/02/2011,Unemployed,M,0,Suburban,Single,67,20,29,2,2,Personal Auto,Personal L3,Collision,Agent,321.6,Four-Door Car,Medsize,Ford
LW80918,US,IA,Iowa,865.3562027,No,Basic,Doctor,2/14/11,Employed,M,69704,Rural,Married,72,25,92,0,2,Personal Auto,Personal L3,Other,Agent,89.921281,Two-Door Car,Medsize,Aston Martin
EC94366,US,IA,Iowa,377.6320768,No,Extended,Doctor,02/12/2011,Medical Leave,M,20101,Urban,Married,96,28,44,0,1,Corporate Auto,Corporate L2,Hail,Agent,291.536748,Four-Door Car,Medsize,Daewoo
PI92163,US,OK,Oklahoma,489.7041423,No,Basic,Bachelor,01/07/2011,Medical Leave,M,24383,Suburban,Single,69,4,78,2,4,Corporate Auto,Corporate L3,Collision,Call Center,331.2,Four-Door Car,Medsize,Bentley
LZ68649,US,KS,Kansas,1494.79173,No,Basic,Bachelor,02/10/2011,Employed,M,22139,Suburban,Single,100,34,31,0,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,480,SUV,Medsize,Aston Martin
IB39821,US,NE,Nebraska,901.1129467,No,Basic,Bachelor,01/01/2011,Employed,M,88708,Urban,Married,112,6,71,0,9,Personal Auto,Personal L2,Hail,Agent,499.663591,Sports Car,Small,Porsche
WI75766,US,NE,Nebraska,1008.348688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L2,Collision,Agent,571.479602,Four-Door Car,Large,Daewoo
DR27120,US,KS,Kansas,293.8728161,No,Extended,Bachelor,01/12/2011,Unemployed,F,0,Suburban,Married,80,2,49,1,1,Corporate Auto,Corporate L3,Scratch/Dent,Web,384,Two-Door Car,Medsize,Daewoo
UQ67668,US,OK,Oklahoma,563.9941974,Yes,Basic,High School or Below,01/10/2011,Employed,M,73168,Suburban,Married,70,21,50,0,3,Personal Auto,Personal L3,Hail,Agent,425.800112,Four-Door Car,Medsize,Bentley
PR64751,US,OK,Oklahoma,260.6045519,No,Basic,Bachelor,02/11/2011,Unemployed,M,0,Suburban,Married,71,10,22,0,1,Corporate Auto,Corporate L3,Collision,Agent,409.459488,Two-Door Car,Small,Porsche
CL79250,US,OK,Oklahoma,5281.149112,No,Basic,Bachelor,01/08/2011,Unemployed,M,0,Suburban,Married,182,8,70,0,2,Corporate Auto,Corporate L2,Hail,Agent,873.6,Luxury Car,Small,Ford
ZR72236,US,OK,Oklahoma,522.6286197,No,Basic,Master,1/26/11,Employed,M,76646,Urban,Married,65,3,30,0,9,Personal Auto,Personal L3,Hail,Branch,263.844471,Two-Door Car,Medsize,Ford
SG52649,US,KS,Kansas,838.2630118,Yes,Basic,High School or Below,02/04/2011,Retired,M,19683,Suburban,Married,117,17,41,1,9,Corporate Auto,Corporate L1,Collision,Web,561.6,Sports Car,Medsize,Daewoo
SG96896,US,IA,Iowa,1470.313246,No,Basic,High School or Below,02/02/2011,Unemployed,M,0,Suburban,Single,71,16,30,1,2,Personal Auto,Personal L3,Collision,Call Center,819.576016,Four-Door Car,Small,Daewoo
QJ50723,US,IA,Iowa,1894.834795,No,Extended,Master,1/28/11,Unemployed,F,0,Suburban,Married,124,13,70,0,2,Personal Auto,Personal L3,Collision,Branch,595.2,SUV,Medsize,Bentley
NU64028,US,OK,Oklahoma,1226.560041,No,Basic,Bachelor,01/01/2011,Employed,M,35693,Suburban,Divorced,103,8,63,0,2,Personal Auto,Personal L1,Collision,Branch,494.4,Sports Car,Small,Porsche
PM63319,US,KS,Kansas,452.9976333,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,65,7,67,0,7,Personal Auto,Personal L1,Collision,Agent,438.369382,Four-Door Car,Medsize,Aston Martin
YG46815,US,NE,Nebraska,922.0013197,No,Extended,High School or Below,02/08/2011,Unemployed,M,0,Suburban,Single,136,13,28,0,4,Personal Auto,Personal L3,Collision,Agent,979.2,SUV,Medsize,Bentley
XF94149,US,MO,Missouri,408.7512572,No,Basic,College,2/15/11,Employed,M,24123,Suburban,Married,104,7,61,0,1,Personal Auto,Personal L3,Other,Branch,748.8,SUV,Medsize,Ford
ME99882,US,NE,Nebraska,924.7547393,No,Premium,Bachelor,1/23/11,Employed,M,85654,Urban,Married,116,5,55,0,4,Personal Auto,Personal L3,Hail,Call Center,346.265295,Two-Door Car,Large,Porsche
YZ67161,US,IA,Iowa,1302.413012,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6,61,0,2,Personal Auto,Personal L1,Collision,Agent,900,SUV,Small,Daewoo
WA45944,US,NE,Nebraska,2580.7063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Corporate Auto,Corporate L3,Collision,Branch,1027.2,Luxury Car,Small,Daewoo
